IRUC;NROESTABLEC;CIIU;CCDD;CCPP;CCDI;CODORGJURIDICA;CODREGPROPIEDAD;FecAniversario;CODSECTOR;CODFORMATO;texto1;texto2;texto3;texto4;FAC_EXP
157326;0;3510;15;1;20;4;1;2009;12;F2;1;1;0;0;1.166667
158808;0;3510;15;1;42;4;1;2015;12;F2;1;1;0;0;1.166667
18192;0;2011;7;1;1;4;1;1998;11;D2;1;1;0;0;1.166666667
10936;0;1811;15;1;1;4;1;1986;11;D2;1;1;0;0;1.166666667
17912;0;1811;15;1;3;4;1;1997;11;D2;1;1;0;0;1.166666667
19573;0;1811;15;1;16;4;1;1999;11;D2;1;1;0;0;1.166666667
21366;0;1811;15;1;42;4;1;2000;11;D2;1;1;0;0;1.166666667
25374;0;1811;15;1;42;4;1;2002;11;D2;1;1;0;0;1.166666667
26675;0;1811;15;1;8;4;1;2005;11;D2;1;1;0;0;1.166666667
48085;0;1811;15;1;30;4;1;2011;11;D2;1;1;0;0;1.166666667
116566;0;1811;15;1;3;4;1;2011;11;D2;1;1;0;0;1.166666667
119707;0;1811;15;1;1;4;1;2008;11;D2;1;1;0;0;1.166666667
122505;0;1811;15;1;1;4;1;2012;11;D2;1;1;0;0;1.166666667
14216;0;1040;22;10;5;4;1;1992;11;D2;1;1;0;0;1.166666667
151772;0;2394;12;1;14;4;1;2019;11;M;1;1;0;0;1.162791
11970;0;2399;15;1;32;4;1;1993;11;D2;1;1;0;0;1.162790698
27700;0;2399;15;1;19;4;1;2012;11;D2;1;1;0;0;1.162790698
14571;0;2396;15;1;3;4;1;1993;11;D2;1;1;0;0;1.162790698
19301;0;2396;15;1;31;4;1;1999;11;D2;1;1;0;0;1.162790698
28225;0;2395;15;1;43;4;1;2008;11;D2;1;1;0;0;1.162790698
28878;0;2395;15;1;33;4;1;2009;11;D2;1;1;0;0;1.162790698
47747;0;2395;15;1;18;4;1;2013;11;D2;1;1;0;0;1.162790698
110621;0;2395;15;1;42;4;1;2012;11;D2;1;1;0;0;1.162790698
113173;0;2395;15;1;1;4;1;2011;11;D2;1;1;0;0;1.162790698
118369;0;2395;15;1;25;4;1;2012;11;D2;1;1;0;0;1.162790698
121395;0;2395;15;1;25;4;1;2013;11;D2;1;1;0;0;1.162790698
121803;0;2394;15;1;31;4;1;2011;11;D2;1;1;0;0;1.162790698
10208;0;2392;15;1;6;4;1;1978;11;D2;1;1;0;0;1.162790698
15365;0;2392;15;1;18;4;1;1994;11;D2;1;1;0;0;1.162790698
16451;0;2392;15;1;19;4;1;1996;11;D2;1;2;10;23;1.162790698
27557;0;2392;15;1;18;4;1;2006;11;D2;1;1;0;0;1.162790698
23736;0;2310;15;1;31;4;1;2008;11;D2;1;1;0;0;1.162790698
26485;0;2310;15;1;1;4;1;2004;11;D2;1;1;0;0;1.162790698
47746;0;2310;15;1;8;4;1;1998;11;D2;1;2;3;20;1.162790698
110780;0;2310;15;1;32;4;1;2013;11;D2;1;1;0;0;1.162790698
176632;0;2310;15;1;15;4;1;1994;11;D2;1;1;0;0;1.162790698
18010;0;1399;15;1;3;4;1;1997;11;D2;1;1;0;0;1.15625
23689;0;1399;15;1;15;4;1;2008;11;D2;1;1;0;0;1.15625
28872;0;1399;15;1;25;4;1;2010;11;D2;1;1;0;0;1.15625
10518;0;1393;15;1;15;4;1;1988;11;D2;1;1;0;0;1.15625
113875;0;1392;15;1;18;4;1;2014;11;D2;1;1;0;0;1.15625
19414;0;1391;15;1;3;4;1;1999;11;D2;1;1;0;0;1.15625
30553;0;1391;15;1;18;4;1;2006;11;D2;1;1;0;0;1.15625
48521;0;1391;15;1;15;4;1;2002;11;D2;1;1;0;0;1.15625
121297;0;1391;15;1;32;4;1;2011;11;D2;1;1;0;0;1.15625
17951;0;1313;15;1;3;4;1;1997;11;D2;1;1;0;0;1.15625
19451;0;1313;15;1;14;4;1;1999;11;D2;1;1;0;0;1.15625
19555;0;1313;15;1;1;4;1;1999;11;D2;1;1;0;0;1.15625
25082;0;1313;15;1;8;4;1;2002;11;D2;1;1;0;0;1.15625
28024;0;1313;15;1;19;4;1;2007;11;D2;1;1;0;0;1.15625
124778;0;1313;15;1;3;4;1;2014;11;D2;1;1;0;0;1.15625
25418;0;1312;15;1;18;4;1;2002;11;D2;1;1;0;0;1.15625
25976;0;1312;15;1;18;4;1;2003;11;D2;1;1;0;0;1.15625
28106;0;1312;15;1;16;4;1;2007;11;D2;1;1;0;0;1.15625
117844;0;1312;15;1;15;4;1;2019;11;D2;1;1;0;0;1.15625
124897;0;1312;15;1;18;4;1;2014;11;D2;1;1;0;0;1.15625
10455;0;1311;15;1;1;4;1;1967;11;D2;1;1;0;0;1.15625
11237;0;1311;15;1;32;4;1;1981;11;D2;1;1;0;0;1.15625
11460;0;1311;15;1;3;4;1;1991;11;D2;1;1;0;0;1.15625
11663;0;1311;15;1;37;4;1;1989;11;D2;1;1;0;0;1.15625
12099;0;1311;15;1;3;4;1;1992;11;D2;1;1;0;0;1.15625
13645;0;1311;15;1;37;4;1;1993;11;D2;1;1;0;0;1.15625
15358;0;1311;15;1;1;4;1;1992;11;D2;1;1;0;0;1.15625
17093;0;1311;15;1;40;4;1;1997;11;D2;1;1;0;0;1.15625
21407;0;1311;15;1;37;4;1;2000;11;D2;1;1;0;0;1.15625
21699;0;1311;15;1;11;4;1;2000;11;D2;1;1;0;0;1.15625
25370;0;1311;15;1;3;4;1;2002;11;D2;1;1;0;0;1.15625
27981;0;1311;15;1;22;4;1;2007;11;D2;1;1;0;0;1.15625
28823;0;1311;15;1;3;4;1;2009;11;D2;1;1;0;0;1.15625
30074;0;1311;15;1;15;4;1;2010;11;D2;1;1;0;0;1.15625
31477;0;1311;15;1;11;4;1;1995;11;D2;1;1;0;0;1.15625
110733;0;1311;15;1;1;4;1;2013;11;D2;1;1;0;0;1.15625
113066;0;1311;15;1;40;4;1;2014;11;D2;1;3;8;20;1.15625
121935;0;1311;15;1;40;4;1;2010;11;D2;1;1;0;0;1.15625
147471;0;1311;15;1;10;4;1;2011;11;D2;1;1;0;0;1.15625
23031;0;4690;12;1;1;4;1;2004;4;F1;1;1;0;0;1.151515152
19998;0;4663;12;1;14;4;1;1999;4;F1;1;1;0;0;1.151515152
23162;0;4663;12;3;1;4;1;2006;4;F1;1;1;0;0;1.151515152
23163;0;4663;12;1;1;4;1;2006;4;F1;1;1;0;0;1.151515152
23172;0;4663;12;1;1;4;1;2006;4;F1;1;1;0;0;1.151515152
115200;0;4663;12;1;14;4;1;2007;4;F1;1;1;0;0;1.151515152
118463;0;4663;12;4;1;4;1;2007;4;F1;1;1;0;0;1.151515152
115668;0;4662;12;8;1;4;1;2013;4;F1;1;1;0;0;1.151515152
114870;0;4649;12;1;14;4;1;2011;4;F1;1;1;0;0;1.151515152
177220;0;4649;12;9;1;4;1;2014;4;F1;1;1;0;0;1.151515152
17539;0;4630;12;1;1;4;1;1996;4;F1;1;1;0;0;1.151515152
18694;0;4630;12;1;14;4;1;1999;4;F1;1;1;0;0;1.151515152
119154;0;4630;12;3;1;4;1;2014;4;F1;1;1;0;0;1.151515152
119328;0;4630;12;3;1;4;1;2009;4;F1;1;1;0;0;1.151515152
151882;0;4630;12;1;7;4;1;2012;4;F1;1;1;0;0;1.151515152
159544;0;4630;12;3;1;4;1;2017;4;F1;1;1;0;0;1.151515152
176245;0;4630;12;1;14;4;1;2018;4;F1;1;1;0;0;1.151515152
158570;0;4620;12;3;2;4;1;2015;4;F1;1;1;0;0;1.151515152
13443;0;4923;13;1;7;4;1;1972;13;F2;1;1;0;0;1.148148
13452;0;4923;13;1;7;4;1;1988;13;F2;1;1;0;0;1.148148
17497;0;4923;13;1;1;4;1;1997;13;F2;1;1;0;0;1.148148
19757;0;4923;13;1;7;4;1;2000;13;F2;1;1;0;0;1.148148
19878;0;4923;13;1;4;4;1;2003;13;F2;1;1;0;0;1.148148
22454;0;4923;13;1;4;4;1;2005;13;F2;1;1;0;0;1.148148
32423;0;4923;13;1;5;4;1;2003;13;F2;1;1;0;0;1.148148
48059;0;4923;13;1;1;4;1;2006;13;F2;1;1;0;0;1.148148
156932;0;4923;13;1;1;4;1;2011;13;F2;1;1;0;0;1.148148
13530;0;4922;13;1;1;4;1;1979;13;F2;1;1;0;0;1.148148
19777;0;4922;13;1;1;4;1;2000;13;F2;1;1;0;0;1.148148
48058;0;4922;13;1;1;4;1;2008;13;F2;1;1;0;0;1.148148
120507;0;4922;13;1;11;4;1;2005;13;F2;1;1;0;0;1.148148
31080;0;4773;13;4;1;4;1;2010;4;F1;1;1;0;0;1.142857143
22606;0;4772;13;1;1;4;1;2008;4;F1;1;1;0;0;1.142857143
48012;0;4772;13;1;1;4;1;2006;4;F1;1;1;0;0;1.142857143
158588;0;4772;13;1;1;4;1;2015;4;F1;1;1;0;0;1.142857143
28601;0;4759;13;1;1;4;1;2009;4;F1;1;1;0;0;1.142857143
32958;0;4730;12;1;25;4;1;2010;4;F1;1;1;0;0;1.142857143
48364;0;4730;13;1;1;4;1;2012;4;F1;1;1;0;0;1.142857143
166499;0;4730;13;1;1;4;1;2017;4;F1;1;1;0;0;1.142857143
22964;0;4721;12;1;14;4;1;2003;4;F1;1;1;0;0;1.142857143
158839;0;4721;13;1;11;4;1;2015;4;F1;1;1;0;0;1.142857143
23024;0;4530;12;1;34;4;1;2004;4;F1;1;1;0;0;1.142857143
24105;0;4530;6;1;1;4;1;2006;4;F1;1;1;0;0;1.142857143
18656;0;4510;12;1;14;4;1;1999;4;F1;1;1;0;0;1.142857143
24100;0;4510;6;1;1;4;1;2004;4;F1;1;1;0;0;1.142857143
32822;0;4510;6;1;1;4;1;2010;4;F1;1;1;0;0;1.142857143
115730;0;4510;12;1;7;4;1;2013;4;F1;1;1;0;0;1.142857143
145589;0;4510;6;8;1;4;1;2013;4;F1;1;1;0;0;1.142857143
10416;0;2599;7;1;1;4;1;1969;11;D2;1;1;0;0;1.142857143
10420;0;2592;7;1;1;4;1;1980;11;D2;1;1;0;0;1.142857143
10675;0;2512;7;1;1;4;1;1990;11;D2;1;1;0;0;1.142857143
21405;0;2512;7;1;1;4;1;1999;11;D2;1;1;0;0;1.142857143
32901;0;2512;7;1;3;4;1;2011;11;D2;1;1;0;0;1.142857143
18237;0;2511;7;1;1;4;1;1998;11;D2;1;1;0;0;1.142857143
24552;0;2511;7;1;1;4;1;2001;11;D2;1;1;0;0;1.142857143
10152;0;7120;7;1;1;4;1;1986;16;F2;1;1;0;0;1.142857
18115;0;7120;7;1;1;4;1;1998;16;F2;1;1;0;0;1.142857
115022;0;7110;7;1;1;4;1;2005;16;F2;1;1;0;0;1.142857
14094;0;5012;15;1;40;4;1;1993;13;F2;1;1;0;0;1.142857
17900;0;5012;15;1;20;4;1;1997;13;F2;1;1;0;0;1.142857
25156;0;5012;15;1;22;4;1;2002;13;F2;1;1;0;0;1.142857
25826;0;5012;15;1;22;4;1;2003;13;F2;1;1;0;0;1.142857
33576;0;5012;15;1;31;4;1;2010;13;F2;1;1;0;0;1.142857
115274;0;5012;15;1;40;4;1;2014;13;F2;1;1;0;0;1.142857
173464;0;5012;15;1;31;4;1;2014;13;F2;1;1;0;0;1.142857
17979;0;5011;15;1;1;4;1;1997;13;F2;1;1;0;0;1.142857
28370;0;3520;15;1;30;4;1;2008;8;F2;1;1;0;0;1.140351
19216;0;3510;15;1;3;4;1;1998;12;F2;1;1;0;0;1.140351
24649;0;3510;15;1;31;4;1;2001;12;F2;1;1;0;0;1.140351
27717;0;3510;15;1;40;4;1;2007;12;F2;3;2;6;25;1.140351
28294;0;3510;15;1;36;4;1;2009;12;F2;1;1;0;0;1.140351
32685;0;3510;15;1;1;4;1;2019;12;F2;1;1;0;0;1.140351
32689;0;3510;15;1;31;4;1;2010;12;F2;1;1;0;0;1.140351
32690;0;3510;15;1;31;4;1;2010;12;F2;1;1;0;0;1.140351
110265;0;3510;15;1;31;4;1;2015;12;F2;1;1;0;0;1.140351
110648;0;3510;15;1;30;4;1;2012;12;F2;1;1;0;0;1.140351
117715;0;3510;15;1;20;4;1;2010;12;F2;1;1;0;0;1.140351
151266;0;3510;15;1;20;4;1;2011;12;F2;1;1;0;0;1.140351
151343;0;3510;15;1;40;4;1;2012;12;F2;1;2;5;2;1.140351
151973;0;3510;15;1;31;4;1;2015;12;F2;1;1;0;0;1.140351
152310;0;3510;15;1;1;4;1;2017;12;F2;1;1;0;0;1.140351
158773;0;3510;15;1;31;4;1;2015;12;F2;1;3;2;24;1.140351
172928;0;3510;15;1;31;4;1;2013;12;F2;1;1;0;0;1.140351
23362;0;4663;10;6;1;4;1;2003;4;F1;1;1;0;0;1.136363636
177194;0;4663;10;1;1;4;1;2013;4;F1;1;1;0;0;1.136363636
23044;0;4630;10;1;2;4;1;2004;4;F1;1;1;0;0;1.136363636
158789;0;4630;10;1;2;4;1;2015;4;F1;1;1;0;0;1.136363636
178464;0;4630;10;1;2;4;1;2016;4;F1;1;1;0;0;1.136363636
178470;0;4630;10;6;1;4;1;2016;4;F1;1;1;0;0;1.136363636
12546;0;4761;8;1;1;4;1;1985;4;F1;1;1;0;0;1.133333333
12654;0;4730;8;1;1;4;1;1989;4;F1;1;1;0;0;1.133333333
47846;0;4730;8;6;1;4;1;2008;4;F1;1;1;0;0;1.133333333
117051;0;4730;8;1;5;4;1;2004;4;F1;1;1;0;0;1.133333333
178013;0;4730;8;1;8;4;1;2015;4;F1;1;1;0;0;1.133333333
122372;0;4721;8;1;1;4;1;2015;4;F1;1;1;0;0;1.133333333
156863;0;4711;8;1;6;4;1;2014;4;F1;1;1;0;0;1.133333333
12479;0;4663;6;8;1;4;1;1988;4;F1;1;1;0;0;1.131578947
19054;0;4663;6;8;1;4;1;1999;4;F1;1;1;0;0;1.131578947
21880;0;4663;6;8;1;4;1;2001;4;F1;1;1;0;0;1.131578947
108915;0;4663;6;8;1;4;1;2007;4;F1;1;1;0;0;1.131578947
115122;0;4663;6;4;1;4;1;2011;4;F1;1;1;0;0;1.131578947
14952;0;4661;6;1;1;4;1;1994;4;F1;1;1;0;0;1.131578947
15164;0;4661;6;8;1;4;1;1994;4;F1;1;1;0;0;1.131578947
22247;0;4661;6;8;1;4;1;2017;4;F1;1;1;0;0;1.131578947
113968;0;4661;6;1;1;4;1;2009;4;F1;1;1;0;0;1.131578947
159047;0;4661;6;8;1;4;1;2016;4;F1;1;1;0;0;1.131578947
159108;0;4661;6;8;1;4;1;2016;4;F1;1;1;0;0;1.131578947
109213;0;4652;6;4;1;4;1;2010;4;F1;1;1;0;0;1.131578947
11787;0;4630;6;8;1;4;1;1986;4;F1;1;1;0;0;1.131578947
21923;0;4630;6;8;1;4;1;2002;4;F1;1;1;0;0;1.131578947
22127;0;4630;6;8;1;4;1;2005;4;F1;1;1;0;0;1.131578947
115919;0;4630;6;8;1;4;1;2013;4;F1;1;1;0;0;1.131578947
145716;0;4630;6;8;1;4;1;2013;4;F1;1;1;0;0;1.131578947
158538;0;4630;6;6;1;4;1;2014;4;F1;1;1;0;0;1.131578947
158981;0;4630;6;8;1;4;1;2016;4;F1;1;1;0;0;1.131578947
22005;0;4620;6;8;1;4;1;2004;4;F1;1;1;0;0;1.131578947
159585;0;4620;6;8;1;4;1;2017;4;F1;1;1;0;0;1.131578947
19246;0;3290;15;1;19;4;1;1998;11;D2;1;1;0;0;1.130434783
21809;0;3290;15;1;11;4;1;2000;11;D2;1;1;0;0;1.130434783
25536;0;3290;15;1;3;4;1;2003;11;D2;1;1;0;0;1.130434783
26746;0;3290;15;1;3;4;1;2005;11;D2;1;1;0;0;1.130434783
33560;0;3290;15;1;40;4;1;2010;11;D2;1;1;0;0;1.130434783
110589;0;3290;15;1;25;4;1;2012;11;D2;1;1;0;0;1.130434783
14632;0;3250;15;1;5;4;1;1993;11;D2;1;1;0;0;1.130434783
24615;0;3250;15;1;40;4;1;2001;11;D2;1;1;0;0;1.130434783
48402;0;3250;15;1;5;4;1;2005;11;D2;1;1;0;0;1.130434783
10867;0;3211;15;1;8;4;1;1987;11;D2;1;1;0;0;1.130434783
114237;0;4781;2;1;1;4;1;2009;4;F1;1;1;0;0;1.125
29940;0;4771;2;1;1;4;1;2008;4;F1;1;1;0;0;1.125
113386;0;4730;2;18;1;4;1;2013;4;F1;1;1;0;0;1.125
115073;0;4730;2;1;1;4;1;2011;4;F1;1;1;0;0;1.125
121182;0;4730;2;11;1;4;1;2014;4;F1;1;1;0;0;1.125
117439;0;4721;2;1;1;4;1;2007;4;F1;1;1;0;0;1.125
11487;0;5229;15;1;16;4;1;1989;13;F2;1;1;0;0;1.123457
19518;0;5229;15;1;31;4;1;1999;13;F2;1;1;0;0;1.123457
23654;0;5229;15;1;31;4;1;2008;13;F2;1;3;12;21;1.123457
25141;0;5229;15;1;31;4;1;2002;13;F2;1;1;0;0;1.123457
25399;0;5229;15;1;22;4;1;2002;13;F2;1;1;0;0;1.123457
26669;0;5229;15;1;31;4;1;2005;13;F2;1;1;0;0;1.123457
26882;0;5229;15;1;40;4;1;2005;13;F2;1;1;0;0;1.123457
26942;0;5229;15;1;31;4;1;2005;13;F2;1;1;0;0;1.123457
28814;0;5229;15;1;31;4;1;2009;13;F2;1;1;0;0;1.123457
115650;0;5229;15;1;31;4;1;2007;13;F2;1;1;0;0;1.123457
121441;0;5229;15;1;19;4;1;2015;13;F2;1;1;0;0;1.123457
122392;0;5229;15;1;22;4;1;2013;13;F2;1;1;0;0;1.123457
125256;0;5229;15;1;31;4;1;2015;13;F2;1;1;0;0;1.123457
141180;0;5229;15;1;22;4;1;2009;13;F2;1;1;0;0;1.123457
165934;0;5229;15;1;31;4;1;2017;13;F2;1;1;0;0;1.123457
174334;0;5229;15;1;36;4;1;2007;13;F2;1;1;0;0;1.123457
24652;0;5224;15;1;40;4;1;2001;13;F2;1;1;0;0;1.123457
25454;0;5224;15;1;40;4;1;2002;13;F2;1;1;0;0;1.123457
25770;0;5224;15;1;18;4;1;2003;13;F2;1;1;0;0;1.123457
25919;0;5224;15;1;20;4;1;2003;13;F2;1;1;0;0;1.123457
26742;0;5223;15;1;22;4;1;2005;13;F2;1;1;0;0;1.123457
13011;0;5222;15;1;31;4;1;1993;13;F2;1;1;0;0;1.123457
28209;0;5222;15;1;16;4;1;2008;13;F2;1;1;0;0;1.123457
48158;0;5222;15;1;31;4;1;2011;13;F2;1;1;0;0;1.123457
175706;0;5222;15;1;31;4;1;2018;13;F2;1;1;0;0;1.123457
175837;0;5222;15;1;36;4;1;2017;13;F2;1;1;0;0;1.123457
12120;0;5221;15;1;36;4;1;1990;13;F2;1;1;0;0;1.123457
27743;0;5221;15;1;1;4;1;2007;13;F2;1;1;0;0;1.123457
28630;0;5221;15;1;22;4;1;2009;13;F2;1;1;0;0;1.123457
30069;0;5221;15;1;22;4;1;2010;13;F2;1;1;0;0;1.123457
50994;0;5221;15;1;13;4;1;2002;13;F2;1;1;0;0;1.123457
17097;0;5210;15;1;3;4;1;1997;13;F2;1;1;0;0;1.123457
28226;0;5210;15;1;30;4;1;2008;13;F2;1;1;0;0;1.123457
30558;0;5210;15;1;19;4;1;2006;13;F2;1;1;0;0;1.123457
31931;0;5210;15;1;33;4;1;1997;13;F2;1;2;6;22;1.123457
32636;0;5210;15;1;35;4;1;2004;13;F2;1;1;0;0;1.123457
145558;0;5210;15;1;22;4;1;2014;13;F2;1;1;0;0;1.123457
26779;0;5012;15;1;31;4;1;2005;13;F2;1;1;0;0;1.123457
10594;0;8690;15;1;20;4;1;1979;16;F2;1;2;1;20;1.121622
11110;0;8690;15;1;31;4;1;1990;16;F2;1;1;0;0;1.121622
11274;0;8690;15;1;31;4;1;1983;16;F2;1;1;0;0;1.121622
14169;0;8690;15;1;13;4;1;1993;16;F2;1;3;3;22;1.121622
14171;0;8690;15;1;30;4;1;1993;16;F2;1;1;0;0;1.121622
15503;0;8690;15;1;30;4;1;1994;16;F2;1;1;0;0;1.121622
16390;0;8690;15;1;13;4;1;1996;16;F2;1;2;11;23;1.121622
16861;0;8690;15;1;22;4;1;1996;16;F2;1;1;0;0;1.121622
21454;0;8690;15;1;14;4;1;2000;16;F2;1;1;0;0;1.121622
24802;0;8690;15;1;40;4;1;2001;16;F2;1;1;0;0;1.121622
25950;0;8690;15;1;31;4;1;2009;16;F2;1;1;0;0;1.121622
25952;0;8690;15;1;14;4;1;2004;16;F2;1;1;0;0;1.121622
93677;0;8690;15;1;41;4;1;1999;16;F2;1;1;0;0;1.121622
110849;0;8690;15;1;31;4;1;2014;16;F2;1;1;0;0;1.121622
119515;0;8690;15;1;22;4;1;2009;16;F2;1;1;0;0;1.121622
150535;0;8690;15;1;1;4;1;2006;16;F2;1;1;0;0;1.121622
10632;0;8620;15;1;30;4;1;1979;16;F2;1;1;0;0;1.121622
11066;0;8620;15;1;41;4;1;1991;16;F2;1;1;0;0;1.121622
11082;0;8620;15;1;30;4;1;1985;16;F2;1;1;0;0;1.121622
12399;0;8620;15;1;31;4;1;1900;16;F2;1;1;0;0;1.121622
14722;0;8620;15;1;31;4;1;1993;16;F2;1;1;0;0;1.121622
15254;0;8620;15;1;41;4;1;1994;16;F2;1;1;0;0;1.121622
19571;0;8620;15;1;31;4;1;1998;16;F2;1;1;0;0;1.121622
25838;0;8620;15;1;31;4;1;2003;16;F2;1;2;4;20;1.121622
25914;0;8620;15;1;31;4;1;2003;16;F2;1;1;0;0;1.121622
48162;0;8620;15;1;15;4;1;2006;16;F2;1;1;0;0;1.121622
109761;0;8620;15;1;33;4;1;2007;16;F2;1;1;0;0;1.121622
110703;0;8620;15;1;1;4;1;2013;16;F2;1;1;0;0;1.121622
120389;0;8620;15;1;30;4;1;2011;16;F2;1;1;0;0;1.121622
174223;0;8620;15;1;30;4;1;2007;16;F2;1;1;0;0;1.121622
174924;0;8620;15;1;11;4;1;2010;16;F2;1;1;0;0;1.121622
175430;0;8620;15;1;30;4;1;2011;16;F2;1;1;0;0;1.121622
25345;0;8610;15;1;36;4;1;2002;16;F2;1;1;0;0;1.121622
26201;0;8610;15;1;32;4;1;2004;16;F2;1;1;0;0;1.121622
28165;0;8610;15;1;12;4;1;2007;16;F2;1;3;12;13;1.121622
32687;0;8610;15;1;31;4;1;2010;16;F2;1;1;0;0;1.121622
32688;0;8610;15;1;31;4;1;2010;16;F2;1;1;0;0;1.121622
120907;0;8610;15;1;22;4;1;2001;16;F2;1;1;0;0;1.121622
133547;0;8610;15;1;3;4;1;2010;16;F2;1;1;0;0;1.121622
10283;0;2220;15;1;12;4;1;1960;11;D2;1;1;0;0;1.111111111
10288;0;2220;15;1;1;4;1;1984;11;D2;1;1;0;0;1.111111111
10470;0;2220;15;1;3;4;1;1969;11;D2;1;1;0;0;1.111111111
10951;0;2220;15;1;34;4;1;1980;11;D2;1;1;0;0;1.111111111
11233;0;2220;15;1;32;4;1;1993;11;D2;1;1;0;0;1.111111111
11411;0;2220;15;1;37;4;1;1986;11;D2;1;1;0;0;1.111111111
11639;0;2220;15;1;34;4;1;1984;11;D2;1;1;0;0;1.111111111
12990;0;2220;15;1;17;4;1;1987;11;D2;1;1;0;0;1.111111111
13080;0;2220;15;1;3;4;1;1991;11;D2;1;1;0;0;1.111111111
14263;0;2220;15;1;1;4;1;1993;11;D2;1;1;0;0;1.111111111
15473;0;2220;15;1;8;4;1;1994;11;D2;1;1;0;0;1.111111111
16297;0;2220;15;1;31;4;1;1996;11;D2;1;1;0;0;1.111111111
16448;0;2220;15;1;18;4;1;1996;11;D2;3;2;5;23;1.111111111
17854;0;2220;15;1;19;4;1;1997;11;D2;1;1;0;0;1.111111111
18023;0;2220;15;1;32;4;1;1998;11;D2;1;1;0;0;1.111111111
19612;0;2220;15;1;10;4;1;1999;11;D2;1;1;0;0;1.111111111
21509;0;2220;15;1;32;4;1;2000;11;D2;1;1;0;0;1.111111111
21681;0;2220;15;1;12;4;1;2000;11;D2;1;1;0;0;1.111111111
24513;0;2220;15;1;32;4;1;2000;11;D2;1;1;0;0;1.111111111
24877;0;2220;15;1;3;4;1;2001;11;D2;1;1;0;0;1.111111111
24927;0;2220;15;1;32;4;1;2001;11;D2;1;1;0;0;1.111111111
25024;0;2220;15;1;42;4;1;2002;11;D2;1;1;0;0;1.111111111
25314;0;2220;15;1;32;4;1;2002;11;D2;1;1;0;0;1.111111111
25462;0;2220;15;1;1;4;1;2010;11;D2;1;1;0;0;1.111111111
25471;0;2220;15;1;19;4;1;2002;11;D2;1;1;0;0;1.111111111
25624;0;2220;15;1;32;4;1;2003;11;D2;1;1;0;0;1.111111111
25864;0;2220;15;1;3;4;1;2003;11;D2;1;1;0;0;1.111111111
26036;0;2220;15;1;1;4;1;2004;11;D2;1;1;0;0;1.111111111
26087;0;2220;15;1;32;4;1;2004;11;D2;1;1;0;0;1.111111111
26846;0;2220;15;1;15;4;1;2005;11;D2;1;1;0;0;1.111111111
27104;0;2220;15;1;11;4;1;2005;11;D2;1;1;0;0;1.111111111
109930;0;2220;15;1;19;4;1;2010;11;D2;1;1;0;0;1.111111111
120506;0;2220;15;1;18;4;1;2012;11;D2;1;1;0;0;1.111111111
121478;0;2220;15;1;32;4;1;2015;11;D2;1;1;0;0;1.111111111
128942;0;2220;15;1;40;4;1;2014;11;D2;1;1;0;0;1.111111111
159607;0;2220;15;1;31;4;1;2017;11;D2;1;3;11;23;1.111111111
173052;0;2220;15;1;19;4;1;2013;11;D2;1;1;0;0;1.111111111
10265;0;2219;15;1;12;4;1;1976;11;D2;1;3;1;20;1.111111111
11184;0;2219;15;1;12;4;1;1987;11;D2;1;1;0;0;1.111111111
110779;0;2219;15;1;12;4;1;2013;11;D2;1;1;0;0;1.111111111
10299;0;2211;15;1;11;4;1;1977;11;D2;1;1;0;0;1.111111111
10604;0;2211;15;1;12;4;1;1951;11;D2;1;1;0;0;1.111111111
10629;0;2211;15;1;34;4;1;1976;11;D2;1;1;0;0;1.111111111
21484;0;2211;15;1;18;4;1;2000;11;D2;1;1;0;0;1.111111111
28251;0;1430;15;1;15;4;1;2008;11;D2;1;1;0;0;1.102941176
44876;0;1430;15;1;15;4;1;1968;11;D2;1;1;0;0;1.102941176
112760;0;1430;15;1;3;4;1;2012;11;D2;1;1;0;0;1.102941176
10531;0;1410;15;1;21;4;1;1950;11;D2;1;1;0;0;1.102941176
11143;0;1410;15;1;40;4;1;1996;11;D2;1;1;0;0;1.102941176
11430;0;1410;15;1;3;4;1;1991;11;D2;1;1;0;0;1.102941176
11580;0;1410;15;1;4;4;1;1990;11;D2;1;1;0;0;1.102941176
11661;0;1410;15;1;3;4;1;1988;11;D2;1;1;0;0;1.102941176
13758;0;1410;15;1;1;4;1;1993;11;D2;1;1;0;0;1.102941176
16199;0;1410;15;1;34;4;1;1995;11;D2;1;1;0;0;1.102941176
16443;0;1410;15;1;3;4;1;1996;11;D2;1;1;0;0;1.102941176
17112;0;1410;15;1;21;4;1;1997;11;D2;1;1;0;0;1.102941176
17849;0;1410;15;1;1;4;1;1997;11;D2;1;1;0;0;1.102941176
17891;0;1410;15;1;30;4;1;1997;11;D2;1;1;0;0;1.102941176
18096;0;1410;15;1;34;4;1;1998;11;D2;1;1;0;0;1.102941176
18219;0;1410;15;1;34;4;1;1998;11;D2;1;1;0;0;1.102941176
19386;0;1410;15;1;32;4;1;1999;11;D2;1;1;0;0;1.102941176
21500;0;1410;15;1;3;4;1;2000;11;D2;1;1;0;0;1.102941176
24677;0;1410;15;1;1;4;1;2001;11;D2;1;1;0;0;1.102941176
24683;0;1410;15;1;15;4;1;2001;11;D2;1;1;0;0;1.102941176
25320;0;1410;15;1;3;4;1;2002;11;D2;1;1;0;0;1.102941176
25528;0;1410;15;1;32;4;1;2003;11;D2;1;1;0;0;1.102941176
